X,Y,OBJECTID_1,OBJECTID,CompanyID,County,FacilityNa,Address,ProductsSe,Employees,YrEst,Latitude,Longitude,ImportKBIF,CompanyNam,Phone,Website,ByProducts,ModDate,Mfg,NAICSCode1,NAICSCode2,NAICSCode3,NAICSCode4,NAICSCode5,NAICSCode6,Main_NAICS,NAICS6,NAICSNatlI,NAICSNat_1,fPotMfgAsp,YrRmvd,ESRI_OID
-9237355.91178791,4486015.68263337,3167,3167,001t0000003sixa,Knott,Troublesome Creek Times,"27 East Main St
Suite 1, Hindman, KY 41822-9998 United States",Weekly newspaper publishing & typesetting,5,1980,37.335784,-82.980576,3523,Troublesome Creek Times,606-785-5134,www.troublesomecreektimes.com, ,2021/12/01 00:00:00+00,1,511110,323120, , , , ,511110,511110,Newspaper Publishers,Newspaper Publishers,1,0,700
-9418772.89240003,4453985.81379819,3168,3168,001t0000003slUT,Pulaski,Tru-Check Meter Service Inc,"121 East University Dr, Somerset, KY 42503 United States","Automated meter reading, installation & service. Headquarters location",15,1986,37.106664,-84.610272,1000711,Tru-Check Meter Service Inc,(800) 455-5507,www.tru-check.com, ,2021/12/10 00:00:00+00,0,551114,561990, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9365101.85447932,4463809.36194587,3169,3169,001t0000003sio6,Laurel,Truitt Bros. Inc.,"2742 US HWY 25 North, East Bernstadt, KY 40729 United States",Copacker and producer of thermally processed shelf-stable meals for private companies for retail and FEMA customers.,165,2008,37.177009,-84.128137,289818101,Truitt Bros Inc,606-843-4020,www.truittbros.com, ,2021/12/01 00:00:00+00,1,311422, , , , , ,311422,311422,Specialty Canning,Specialty Canning,0,0,156
-9529850.30504722,4616262.63147187,3170,3170,001t0000003slbs,Jefferson,"TubeMaster, Inc.","8008 Vinecrest Ave, Louisville, KY 40222 United States",Headquarters; petrochemical industry; technology service and product provider in reactor catalyst handling,9,2001,38.26029,-85.608097,572309400,TubeMaster Inc,502-326-0018,www.tubemasterinc.com, ,2022/02/17 00:00:00+00,0,551114,541330, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9541226.15854428,4617789.1939938,3171,3171,001t0000003seMa,Jefferson,Tumbleweed Inc,"2301 River Rd Ste 200, Louisville, KY 40206-1010 United States","Corporate office, officers, accounting, operations and payroll. Headquarters.",17,1978,38.271057,-85.710288,536,Tumbleweed Inc,502-893-0323,www.tumbleweedrestaurants.com, ,2021/12/01 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9732304.33083832,4485279.65947904,3172,3172,001t0000003slTN,Hopkins,Tungco,"3955 Anton Road, Madisonville, KY 42431 United States","Tungsten reclamation, mining bits, headquarters",50,1969,37.330527,-87.426772,1000274,"Tungco, Inc.",270-825-0000,www.tungco.com, ,2021/12/01 00:00:00+00,0,551114,423510, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9754945.50018946,4534841.07123436,3173,3173,001t0000003sh8M,Henderson,Tunnell Hill Plastics Inc,"11636 Hwy 416 W, Corydon, KY 42406-9727 United States",Plastic injection plastic molded products,30,1970,37.683707,-87.630161,1269,Tunnell Hill Plastics Inc,270-521-7912, , ,2021/12/10 00:00:00+00,1,326199, , , , , ,326199,326199,All Other Plastics Product Manufacturing,All Other Plastics Product Manufacturing,0,0,285
-9524734.39337262,4610887.22150431,3174,3174,001t0000003sgke,Jefferson,Turbo Wheelchair Company Inc,"10408 Bluegrass Parkway, Louisville, KY 40299 United States",R&D and manufacture of specialized wheelchairs,0,2009,38.222364,-85.56214,457723901,Turbo Wheelchair Company Inc,502-614-8032,www.merlexi.com, ,2022/01/14 00:00:00+00,1,339113,541712, , , , ,339113,339113,Surgical Appliance and Supplies Manufacturing,Surgical Appliance and Supplies Manufacturing,0,0,488
-9411629.19110307,4570628.26365276,3175,3175,001t0000003sllt,Jessamine,Turner Labels & Shipping Supplies,"112 Commerce Dr, Nicholasville, KY 40356-9101 United States","Custom Labels, digital printing, identification tags or barcodes & shipping supplies",20,1979,37.93769,-84.546099,1804,Turner Labels & Shipping Supplies,859-887-4000,http://turnerlabels.com, ,2021/12/10 00:00:00+00,1,323111, , , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9914485.7394118,4434950.08784819,3176,3176,001t0000003snFD,Ballard,Two Rivers Fisheries Inc,"1148 Wickliffe Road, Wickliffe, KY 42087 United States","One of the largest Asian Carp processing plants in the U.S..Markets both domestically and International. IQF, fresh, New Freshstone freezing process.",18,2013,36.970166,-89.063335,456315301,Two Rivers Fisheries Inc,270-335-5488,www.tworiversfisheries.com,"Fertilizer, fish sausage fish dumplings.",2021/12/08 00:00:00+00,1,311710, , , , , ,311710,311710,Seafood Product Preparation and Packaging,Seafood Product Preparation and Packaging,0,0,167
-9544121.13299495,4600626.07941798,3177,3177,001t0000003sjEd,Jefferson,Tyler Mountain Water Company,"6708 Grade Lane
Suite 705, Louisville, KY 40213-3403 United States",Distribute bottled water and coffee,13,1863,38.149912,-85.736294,13056,Tyler Mountain Water and Coffee,502-380-1955,www.tylermountainwater.com, ,2021/11/11 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9743394.65209097,4527550.01411843,3178,3178,001t0000003skrY,Webster,Tyson Foods Feed Mill,"1791 US Hwy 41 N, Sebree, KY 42455 United States",Poultry feed manufacture and distribution.,26,1995,37.631855,-87.526398,7153,Tyson Foods Feed Mill,(270) 521-3045,www.tysonfoods.com, ,2022/01/14 00:00:00+00,1,311119, , , , , ,311119,311119,Other Animal Food Manufacturing,Other Animal Food Manufacturing,0,0,140
-9743177.80186888,4530434.78122135,3179,3179,001t0000003sklZ,Henderson,Tyson Foods Inc,"14660 US Highway 41 S, Robards, KY 42452-9793 United States","Chicken slaughtering, processing & packaging, administrative offices",1416,1995,37.652375,-87.52445,6127,"Tyson Chicken, Inc.",270-521-3000,www.tysonfoods.com, ,2021/12/01 00:00:00+00,1,311615, , , , , ,311615,311615,Poultry Processing,Poultry Processing,0,0,166
-9476083.29700307,4397693.05818382,3180,3180,001t0000003skpn,Clinton,Tyson Foods - Kentucky Division LLC,"2294 KY Hwy 90 W, Albany, KY 42602-9328 United States",Fresh & frozen poultry processing,1175,1998,36.7023,-85.1251,6518,"Equity Group-Kentucky Division, LLC",606-387-2300,www.Tyson.com,Offal Chicken Parts,2021/11/11 00:00:00+00,1,311615, , , , , ,311615,311615,Poultry Processing,Poultry Processing,0,0,166
-9393356.76710566,4708857.62767467,3181,3181,001t0000003sjzT,Campbell,Tyson - Hillshire Brands,"1099 Bob Huber Dr, Alexandria, KY 41001-9686 United States","Little smokies (cocktails), hot dogs, sliced lunch meat",760,1982,38.910479,-84.381955,3167,The Hillshire Brands Company,859-635-0444,www.tyson.com, ,2021/12/01 00:00:00+00,1,311612, , , , , ,311612,311612,Meat Processed from Carcasses,Meat Processed From Carcasses,0,0,164
-9698566.50363154,4540355.49689526,3182,3182,001t0000003sjEF,Daviess,U. S. Bank,"4801 Frederica St
Owensboro Campus, Owensboro, KY 42301-7441 United States","Loan servicing, correspondent lending, risk services, loan origination",1686,1992,37.7229,-87.1237,12991,US Bank Home Mortgage,270-689-7000,www.usbankhomemortgage.com, ,2021/12/01 00:00:00+00,0,522310,522292, , , , ,522310,522310,Mortgage and Nonmortgage Loan Brokers,Mortgage and Nonmortgage Loan Brokers,0,0,744
-9874492.19830137,4451428.79320659,3183,3183,001t0000003skWQ,McCracken,"UACJ Automotive Whitehall Industries, Inc.","5600 Commerce Dr, Paducah, KY 42001 United States",Aluminum parts for automotive industry,198,2013,37.088343,-88.704067,483613102,"UACJ Automotive Whitehall Industries, Inc.",270-558-6039,www.whitehallindustries.com, ,2021/12/01 00:00:00+00,1,336390, , , , , ,336390,336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,0,0,462
-9418007.90439207,4447474.30830609,3184,3184,001t0000003siZ9,Pulaski,UGN Inc,"1270 Highway 3057, Somerset, KY 42501 United States","Acoustic, interior trim, and thermal management products.",332,2005,37.06,-84.6034,202818105,UGN Inc,606-678-7800,www.ugn.com, ,2021/10/13 00:00:00+00,1,336390,314110, , , , ,336390,336390,Other Motor Vehicle Parts Manufacturing,Other Motor Vehicle Parts Manufacturing,0,0,462
-9876426.48591662,4444986.08245454,3185,3185,001t0000003slOB,McCracken,Ulrich Medical Concepts Inc,"1640 McCracken Blvd, Paducah, KY 42001 United States","Headquarters; specializes in developing software solutions for physicians offices and correctional facilities, enabling the practice or correctional facility to become ""paperless.""",33,2001,37.042161,-88.721443,14141,Ulrich Medical Concepts Inc,270-744-0404,www.ulrichmedicalconcepts.com, ,2021/12/01 00:00:00+00,0,551114,541511, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9270821.12054041,4477701.38023434,3186,3186,001t0000003sn98,Perry,Ultra Lok Fasteners Inc,"7400 KY Highway 451, Busy, KY 41723 United States","Self threading bolt and fasteners, mine supplies",0,1996,37.276376,-83.281199,268007901,Ultra Lok Fasteners Inc,606-436-3204,www.theultralok.com, ,2021/12/01 00:00:00+00,1,332722, , , , , ,332722,332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing","Bolt, Nut, Screw, Rivet, and Washer Mfg.",0,0,349
-9382208.44138754,4544156.93470884,3187,3187,001t0000003sl8y,Madison,Uncle Charlie's Meats Inc,"406 N Estill Ave, Richmond, KY 40475-1508 United States","Meat & further processing, packaging and distribution",45,1957,37.749906,-84.281808,2304,Uncle Charlie's Meats Inc,859-623-1967, , ,2022/04/06 00:00:00+00,1,311612,424470, , , , ,311612,311612,Meat Processed from Carcasses,Meat Processed From Carcasses,0,0,164
-9518144.83460478,4617934.53332583,3188,3188,001t0000003slfU,Jefferson,"Underwriters Safety and Claims, Inc","1700 Eastpoint Pkwy, Louisville, KY 40223 United States",Headquarters of claims management service center and insurance agency,150,1941,38.272082,-85.502945,546,Underwriters Safety & Claims Inc,502-244-1343,www.uscky.com, ,2021/10/13 00:00:00+00,0,551114,524291,524210, , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9618847.1360642,4428720.98489675,3189,3189,001t0000003skfT,Warren,Unicable Inc,"75 Hunter Ct, Bowling Green, KY 42103-7032 United States",Sales/dist. of electrical cordsets,6,1994,36.925446,-86.407569,547,Unicable Inc,800-367-2673,www.unicable.com, ,2022/02/15 00:00:00+00,0,493110, , , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9402594.38798647,4584362.03508444,3190,3190,001t0000003smQy,Fayette,Unicomp GA LLC,"510 Henry Clay Blvd, Lexington, KY 40505-4050 United States",Computer keyboards and contract manufacturing,12,1996,38.034927,-84.464938,6795,Unicomp Inc,(859) 233-2130,www.pckeyboard.com, ,2022/02/15 00:00:00+00,1,334118,493110, , , , ,334118,334118,Computer Terminal and Other Computer Peripheral Equipment Manufacturing,Computer Terminal & Computer Peripheral Eqpt. Mfg.,0,0,405
-9701865.23517888,4543025.46688776,3191,3191,001t0000003skfi,Daviess,UniFirst Corporation,"2801 Unifirst Dr, Owensboro, KY 42301-7701 United States",Uniform distribution and textile manufacturing,465,1998,37.741869,-87.153333,549,UniFirst Corporation,270-683-5250,www.unifirst.com,fabric scrap,2021/12/01 00:00:00+00,1,493110,315210, , , , ,493110,493110,General Warehousing and Storage,General Warehousing and Storage,0,0,696
-9524801.29625642,4609110.06643557,3192,3192,001t0000003smQF,Jefferson,"Unipak, LLC","2501 Plantside Dr, Louisville, KY 40299-2217 United States",Packaging of ointment in tubes; seasonings in bottles; sanitizers in pouches; water soluables,110,1996,38.209821,-85.562741,7300,"Unipak, LLC",502-499-6700,www.unipak.cc,"cardboard, pallets, foil lined paper",2022/02/15 00:00:00+00,1,561910,322299, , , , ,561910,561910,Packaging and Labeling Services,Packaging and Labeling Services,0,0,878
-9700682.9107107,4545567.84568809,3193,3193,001t0000003slVC,Daviess,Unique Granite and Marble Inc,"2601 Old Henderson Road, Owensboro, KY 42301 United States",Natural and man made countertops,34,2000,37.759927,-87.142712,1001051,"Unique Granite and Marble, Inc.",2706855683,www.uniquegranite.com, ,2021/10/13 00:00:00+00,1,327991, , , , , ,327991,327991,Cut Stone and Stone Product Manufacturing,Cut Stone and Stone Product Manufacturing,0,0,305
-9547879.83738431,4612919.07498584,3194,3194,001t0000003sl8D,Jefferson,"Unique-Prescotech, Inc.","1001 W Oak St, Louisville, KY 40210-1528 United States","Fiberglass, paperboard, urethane & polystyrene fabricating, polyethylgine, rubber foil converting",50,1955,38.236702,-85.770059,2464,"Unique-Prescotech, Inc.",502-585-5866,www.uniqueprescotech.com, ,2021/12/01 00:00:00+00,1,325211,326199,322130, , , ,325211,325211,Plastics Material and Resin Manufacturing,Plastics Material and Resin Manufacturing,0,0,253
-9210428.94583655,4530408.23748167,3195,3195,001t0000003smCE,Floyd,Unisign Corp,"1392 Watergap Road, Prestonsburg, KY 41653 United States","Metal, painted, plastic, electrical & wooden signs, neon signs, LED message centers, commercial signs, awnings, billboards, outdoor advertising",15,1989,37.652186,-82.738687,5541,Unisign Corp,606-874-6777,www.unisigncorp.com, ,2021/11/11 00:00:00+00,1,339950, , , , , ,339950,339950,Sign Manufacturing,Sign Manufacturing,0,0,496
-9405580.42297431,4586294.95570075,3196,3196,001t0000003slq6,Fayette,United Grafix Inc,"156 E 3rd St, Lexington, KY 40508-1826 United States",Digital printed billboard posters,16,1978,38.048602,-84.491762,2734,United Grafix Inc,859-255-7978,www.unitedgrafix.com, ,2021/12/08 00:00:00+00,1,323111,339950, , , , ,323111,323111,Commercial Printing (except Screen and Books),Commercial Printing (except Screen and Books),0,0,237
-9538837.24087679,4607330.95044011,3197,3197,001t0000003sjep,Jefferson,"United Mail, LLC","4410 Bishop Lane, Louisville, KY 40218-4552 United States","Complete an array of mailing and marketing communication services including personalized laser imaging color & black, multi-channel web/mobile communications, web based document management, archival & retrieval service, data analytics, list management",85,1980,38.197262,-85.688828,227907900,United Mail Sorting Inc,502-485-1400,www.united-mail.com, ,2021/11/11 00:00:00+00,1,541860,323111,541990, , , ,541860,541860,Direct Mail Advertising,Direct Mail Advertising,0,0,836
-9408264.78281264,4600303.48545342,3198,3198,001t0000003smrm,Fayette,United States Dressage Federation,"4051 Iron Works Pkwy, Lexington, KY 40511","Non Profit Corporation dedicated to Education, Recognition of Achievement and Promotion of Dressage",30,2006,38.147633,-84.515876,14409,United States Dressage Federation,859-971-2277,www.usdf.org, ,2021/11/11 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9406032.1579516,4592004.37451382,3199,3199,001t0000003sk81,Fayette,United States Equestrian Federation Inc,"1509 Bull Lea Rd
Suite 100, Lexington, KY 40511 United States",Equine drug testing research laboratory- conducts equine blood and urine drug testing for compliance,12,2011,38.08898,-84.49582,373607901,United States Equestrian Federation Inc,(859) 225-2060,www.usef.org, ,2021/12/09 00:00:00+00,0,541711, , , , , ,541711,541711,Research and Development in Biotechnology,Research and Development in Biotechnology,0,0,828
-9408195.31945317,4600325.00132279,3200,3200,001t0000003sgLk,Fayette,United States Equestrian Federation Inc,"4047 Iron Works Pkwy, Lexington, KY 40511-8483 United States","Horse sport competition membership, licensing & education of horse show officials, National Governing Body for horse sports in the USA",124,1999,38.147785,-84.515252,35,United States Equestrian Federation Inc, ,www.usef.org, ,2021/10/13 00:00:00+00,0,551114,813990, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9408258.3262128,4600228.60478047,3201,3201,001t0000003sn8w,Fayette,"United States Pony Clubs, Inc.","4041 Iron Works Parkway, Lexington, KY 40511 United States",Nonprofit organization delivering horsemanship and riding education,18,1954,38.147104,-84.515818,264907900,The United States Pony Clubs Inc,859-254-7669,www.ponyclub.org, ,2021/12/01 00:00:00+00,0,551114, , , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
-9836289.89676921,4420094.41312264,3202,3202,001t0000003slV9,Marshall,United Systems & Software Inc,"205 Ash Street, Benton, KY 42025 United States",Provides software & professional IT managed services,45,1981,36.863471,-88.36089,1001047,"United Systems & Software, Inc.",270-527-3293,www.united-systems.com, ,2021/11/18 00:00:00+00,0,511210, , , , , ,511210,511210,Software Publishers,Software Publishers,1,0,706
-9538243.12851686,4606783.35248769,3203,3203,001t0000003snGT,Jefferson,United Utility Supply Cooperative Inc,"4515 Bishop Lane, Louisville, KY 40218-4507 United States",Electrical products wholesalers. Headquarters.,26,1959,38.193396,-85.683491,487023906,United Utility Supply Cooperative Inc,502-451-2430,www.uus.org, ,2021/12/09 00:00:00+00,0,551114,423610, , , , ,551114,551114,"Corporate, Subsidiary, and Regional Managing Offices",Managing Offices,0,0,847
